jurisdictionId,state,printedPathwayIn,drawnPathwayIn,classification
"sc-kershaw-kershaw-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-lancaster-lancaster-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-laurens-laurens-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-lee-lee-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-lexington-lexington-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-marion-marion-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-marlboro-marlboro-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-mccormick-mccormick-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-newberry-newberry-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-oconee-oconee-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-orangeburg-orangeburg-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-pickens-pickens-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-richland-richland-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-saluda-saluda-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-spartanburg-spartanburg","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-spartanburg-spartanburg-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-sumter-sumter-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-union-union-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-williamsburg-williamsburg-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-york-rock-hill","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sc-york-york-county","SC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-aurora-aurora-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-beadle-huron","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-beadle-beadle-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-bennett-bennett-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-bon-homme-bon-homme-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-brookings-brookings","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-brookings-brookings-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-brown-aberdeen","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-brown-brown-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-brule-brule-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-buffalo-buffalo-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-butte-butte-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-campbell-campbell-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-charles-mix-charles-mix-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-clark-clark-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-clay-clay-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-clay-vermillion","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-codington-codington-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-codington-watertown","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-corson-corson-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-custer-custer-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-davison-mitchell","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-davison-davison-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-day-day-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-deuel-deuel-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-dewey-dewey-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-douglas-douglas-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-edmunds-edmunds-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-fall-river-fall-river-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-faulk-faulk-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-grant-grant-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-gregory-gregory-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-haakon-haakon-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hamlin-hamlin-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hand-hand-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hanson-hanson-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-harding-harding-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hughes-pierre","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hughes-hughes-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hutchinson-hutchinson-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-hyde-hyde-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-jackson-jackson-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-jerauld-jerauld-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-jones-jones-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-kingsbury-kingsbury-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-lake-lake-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-lawrence-lawrence-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-lincoln-lincoln-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-lyman-lyman-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-marshall-marshall-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-mccook-mccook-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-mcpherson-mcpherson-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-meade-meade-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-mellette-mellette-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-miner-miner-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-minnehaha-minnehaha-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-moody-moody-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-pennington-rapid-city","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-pennington-pennington-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-perkins-perkins-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-potter-potter-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-roberts-roberts-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-sanborn-sanborn-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-shannon-shannon-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-spink-spink-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-stanley-stanley-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-sully-sully-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-todd-todd-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-tripp-tripp-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-turner-turner-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-union-union-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-walworth-walworth-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-yankton-yankton-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-yankton-yankton","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"sd-ziebach-ziebach-county","SD","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-anderson-anderson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-bedford-bedford-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-benton-benton-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-bledsoe-bledsoe-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-blount-blount-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-bradley-bradley-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-campbell-campbell-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-cannon-cannon-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-carroll-carroll-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-carter-carter-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-cheatham-cheatham-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-chester-chester-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-claiborne-claiborne-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-clay-clay-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-cocke-cocke-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-coffee-coffee-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-crockett-crockett-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-cumberland-cumberland-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-davidson-davidson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-decatur-decatur-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-dekalb-dekalb-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-dickson-dickson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-dyer-dyer-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-fayette-fayette-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-fentress-fentress-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-franklin-franklin-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-gibson-gibson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-giles-giles-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-grainger-grainger-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-greene-greene-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-grundy-grundy-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hamblen-hamblen-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hamilton-chattanooga","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hamilton-hamilton-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hancock-hancock-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hardeman-hardeman-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hardin-hardin-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hawkins-hawkins-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-haywood-haywood-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-henderson-henderson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-henry-henry-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-hickman-hickman-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-houston-houston-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-humphreys-humphreys-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-jackson-jackson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-jefferson-jefferson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-johnson-johnson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-knox-knoxville","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-knox-knox-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-lake-lake-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-lauderdale-lauderdale-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-lawrence-lawrence-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-lewis-lewis-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-lincoln-lincoln-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-loudon-loudon-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-macon-macon-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-madison-jackson","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-madison-madison-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-marion-marion-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-marshall-marshall-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-maury-columbia","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-maury-maury-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-mcminn-mcminn-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-mcnairy-mcnairy-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-meigs-meigs-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-monroe-monroe-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-montgomery-clarksville","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-montgomery-montgomery-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-moore-moore-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-morgan-morgan-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-obion-obion-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-overton-overton-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-perry-perry-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-pickett-pickett-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-polk-polk-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-putnam-cookeville","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-putnam-putnam-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-rhea-rhea-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-roane-roane-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-robertson-robertson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-rutherford-la-vergne","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-rutherford-murfreesboro","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-rutherford-smyrna","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-rutherford-rutherford-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-scott-scott-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sequatchie-sequatchie-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sevier-sevier-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-shelby-bartlett","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-shelby-shelby-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-smith-smith-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-stewart-stewart-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sullivan-sullivan-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sumner-gallatin","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sumner-hendersonville","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-sumner-sumner-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-tipton-tipton-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-trousdale-trousdale-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-unicoi-unicoi-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-union-union-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-van-buren-van-buren-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-warren-warren-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-washington-johnson-city","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-washington-washington-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-wayne-wayne-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-weakley-weakley-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-white-white-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-williamson-brentwood","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-williamson-franklin","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-williamson-williamson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-wilson-lebanon","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tn-wilson-wilson-county","TN","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"tx-anderson-anderson-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-andrews-andrews-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-angelina-angelina-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-aransas-aransas-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-archer-archer-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-armstrong-armstrong-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-atascosa-atascosa-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-austin-austin-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bailey-bailey-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bandera-bandera-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bastrop-bastrop-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-baylor-baylor-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bee-bee-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bell-killeen","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bell-temple","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bell-bell-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bexar-bexar-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-blanco-blanco-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-borden-borden-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bosque-bosque-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-bowie-bowie-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazoria-pearland","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazoria-brazoria-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazos-bryan","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazos-bryancollege-station","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazos-college-station","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brazos-brazos-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brewster-brewster-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-briscoe-briscoe-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brooks-brooks-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-brown-brown-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-burleson-burleson-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-burnet-burnet-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-caldwell-caldwell-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-calhoun-calhoun-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-callahan-callahan-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cameron-brownsville","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cameron-harlingen","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cameron-cameron-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-camp-camp-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-carson-carson-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cass-cass-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-castro-castro-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-chambers-chambers-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cherokee-cherokee-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-childress-childress-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-clay-clay-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cochran-cochran-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-coke-coke-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-coleman-coleman-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collin-allen","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collin-frisco","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collin-murphy","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collin-collin-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collin-wylie","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-collingsworth-collingsworth-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-colorado-colorado-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-comal-new-braunfels","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-comal-comal-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-comanche-comanche-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-concho-concho-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cooke-cooke-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-coryell-coryell-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-cottle-cottle-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-crane-crane-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-crockett-crockett-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-crosby-crosby-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-culberson-culberson-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallam-dallam-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-carrollton","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-cedar-hill","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-desoto","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-garland","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-grand-prairie","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-irving","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-mesquite","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-richardson","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-rowlett","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-sachse","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dallas-dallas-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dawson-dawson-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-deaf-smith-deaf-smith-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-delta-delta-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-denton-denton","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-denton-lewisville","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dewitt-dewitt-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dickens-dickens-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-dimmit-dimmit-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-donley-donley-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-duval-duval-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-eastland-eastland-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-ector-odessa","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-ector-ector-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-edwards-edwards-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-el-paso-el-paso-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"tx-ellis-ellis-county","TX","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
